repeat,pr_focused_extra,roc_focused_extra,top5_precision_focused_extra,pr_strict_history,roc_strict_history,top5_precision_strict_history,pr_target_history_sensitivity,roc_target_history_sensitivity,top5_precision_target_history_sensitivity
166,0.22851043231430088,0.6596459388375001,0.32796780684104626,0.249674127978125,0.6762670811723279,0.35110663983903423,0.2508722431002285,0.6757002421344496,0.3702213279678068
167,0.25927229392586904,0.6805204802108953,0.3789260385005066,0.2823964722410807,0.6948492451468441,0.403242147922999,0.28394990797689945,0.6926415791498428,0.4204660587639311
168,0.24047289063167177,0.6679916856203975,0.3389662027833002,0.2620133728225575,0.6803651834410451,0.3866799204771372,0.26844627339024063,0.6798927315140268,0.39363817097415504
169,0.23354660863789473,0.6779893361717768,0.32077393075356414,0.2432808016349527,0.6846631127958599,0.33095723014256617,0.24468606762235406,0.6847306670854534,0.34012219959266804
170,0.23841937480460584,0.6821306869756087,0.3216432865731463,0.25904105857674964,0.6937380395303282,0.3557114228456914,0.26642311280259734,0.6926983276606927,0.3637274549098196
171,0.2360808275375762,0.673193167572642,0.3356643356643357,0.25338353912926725,0.6850708943745207,0.3546453546453546,0.258115163811423,0.6847971705288393,0.37362637362637363
172,0.24862875797145523,0.678236122293001,0.3620689655172414,0.26525329994986646,0.6864967212439412,0.3894523326572008,0.2612989090033613,0.686613201548701,0.39655172413793105
173,0.2629652651771447,0.6808362479761384,0.388,0.2800276350826433,0.6908036643208433,0.411,0.287425661264117,0.6920866160523709,0.42
174,0.21986592303431923,0.6644866387961976,0.3072289156626506,0.24176234398578714,0.6810003387377077,0.3493975903614458,0.2562215356859721,0.6810711633220701,0.3674698795180723
175,0.23485538026276867,0.6790014355631027,0.32193158953722334,0.24676812830557393,0.6887296013891623,0.3460764587525151,0.2511951821240437,0.6893355662870776,0.35311871227364183
176,0.23607837354046232,0.6709764759427725,0.3286573146292585,0.2585700819908447,0.6832530574104722,0.3627254509018036,0.26325758983550085,0.6833931086756224,0.37074148296593185
177,0.22637472724254457,0.6707720649569562,0.324,0.24838936386057403,0.6851855740150186,0.366,0.25506187185485046,0.6839145670555555,0.366
178,0.24581538840777095,0.6739676749226546,0.3306613226452906,0.26395760177947347,0.6863412089205795,0.3667334669338677,0.2724422948808893,0.6870700157157177,0.375751503006012
179,0.23365660906948788,0.6805190033440913,0.3420787083753784,0.2536854100559581,0.6906062772331155,0.36730575176589303,0.25419057898007785,0.6893507893797616,0.35822401614530774
180,0.24564839413568845,0.6808714311728202,0.36,0.26069175541415135,0.6915354839618875,0.37,0.26903063547146966,0.6918486061446782,0.385
181,0.232026950294002,0.6826014446412715,0.3336693548387097,0.24956465017402255,0.6913015971385088,0.3780241935483871,0.25718094558887716,0.6916194476323878,0.375
182,0.24322472823226485,0.6799578414651598,0.35175879396984927,0.2654948069049116,0.6923008843907372,0.3849246231155779,0.26664761921808877,0.6900522873177495,0.39095477386934674
183,0.24174995158405774,0.6762191723760389,0.3404255319148936,0.26483719099777525,0.6912014378736672,0.38095238095238093,0.27281915418205005,0.6907437531909899,0.38095238095238093
184,0.2416370138101599,0.6767776741806127,0.33433734939759036,0.263729438228237,0.6894038137594019,0.3704819277108434,0.26475870157178377,0.6882836615758616,0.3755020080321285
185,0.2553124354013322,0.6788969135263087,0.361,0.26881657226043726,0.6875310287213796,0.385,0.27256248475146444,0.6865462647786836,0.402
186,0.22611855666047734,0.6654627949513499,0.31082423038728896,0.23689340384315383,0.6741926968990537,0.323733862959285,0.24894471631169252,0.6743425428180292,0.3555114200595829
187,0.24018398734982166,0.6681759445944567,0.3410696266397578,0.25751489906420133,0.6815539378938706,0.3703329969727548,0.25940844950942515,0.6808041212572287,0.37235116044399597
188,0.2543305694408723,0.6805837206666467,0.346,0.27532488816159134,0.6965298238882556,0.393,0.2790023046464567,0.6958457735487451,0.401
189,0.22835808876817248,0.6802710258836087,0.32060301507537686,0.24841395530385676,0.6923428030085401,0.3587939698492462,0.25188896842061426,0.691772254119762,0.3577889447236181
190,0.24523220242283822,0.6807187540922078,0.35441767068273095,0.26471794800488,0.6926933403861084,0.3714859437751004,0.26721951438031166,0.6917470930502325,0.37751004016064255
191,0.25910601201433303,0.6824977705354446,0.358,0.2760487652158162,0.6948745582691572,0.383,0.2801033094472585,0.6941033721378509,0.401
192,0.24788955776721763,0.6770335412065619,0.34795613160518446,0.2660558725499978,0.6883431205897544,0.37686939182452645,0.27074742797868434,0.6889814193912218,0.3948155533399801
193,0.23834336160473188,0.6885516196183292,0.32896064581231077,0.2594178658176501,0.699059983429948,0.3612512613521695,0.26647361973662226,0.6991317482777359,0.3713420787083754
194,0.24612855817433493,0.6794618380410716,0.34960159362549803,0.26456312255744163,0.6909396540930094,0.3844621513944223,0.27349317203171064,0.6920491326583273,0.3884462151394422
195,0.24783178926043292,0.6740762746749998,0.34231536926147704,0.2703071177688724,0.6874863396289266,0.37624750499001997,0.2778138664134119,0.6876978743552542,0.39421157684630737
196,0.23704821536149528,0.6782617521012794,0.32898696088264795,0.25148232569621337,0.6891756943138808,0.3650952858575727,0.25637533254630873,0.6890733369577683,0.3711133400200602
197,0.22212858186589568,0.6721294045261497,0.3002028397565923,0.24603757609438365,0.6871663808802547,0.34787018255578095,0.24954448360630055,0.6859575900856223,0.3316430020283976
198,0.2225431993670483,0.6700968129707526,0.31086519114688127,0.2448013410035985,0.6837690293209728,0.3440643863179074,0.2507515772561248,0.6832955541110232,0.3591549295774648
199,0.24696078318904113,0.6916279681224802,0.3279839518555667,0.2604521359950437,0.7040111125487206,0.35005015045135407,0.263389598241054,0.7028233959005263,0.35807422266800404
200,0.24265146089452566,0.6758882597469084,0.33433433433433435,0.257681143601854,0.6829272045932772,0.3633633633633634,0.2652827946401348,0.6849508568231517,0.3743743743743744
201,0.22266271087358827,0.6695117424053888,0.30892678034102306,0.23983808860091826,0.67846911137657,0.34002006018054165,0.2454286714076918,0.6780997243790752,0.3520561685055166
202,0.2347344634017472,0.6665371818865125,0.3333333333333333,0.24628568246324767,0.6743634587372691,0.3493975903614458,0.24900664663554334,0.6744238174162069,0.36947791164658633
203,0.24873544852086987,0.6738987187890654,0.336318407960199,0.2638577406516285,0.6838627303180222,0.3711442786069652,0.2645970788232419,0.683525815845865,0.3701492537313433
204,0.24132432594969652,0.6782278778882965,0.34541792547834843,0.257532946350817,0.6896802913800081,0.3675730110775428,0.2626201830759051,0.6899171604671699,0.36958710976837866
205,0.2501801574893562,0.6782960969858209,0.3613613613613614,0.2684156212512399,0.6893340136822735,0.3913913913913914,0.2750710955948365,0.6894083815578589,0.4004004004004004
206,0.22720572471562983,0.6730012384752992,0.2991967871485944,0.24393532022589587,0.6847494768858418,0.32831325301204817,0.24973235668289245,0.6830055185002306,0.33032128514056225
207,0.24013711552221523,0.6786664204964454,0.35060975609756095,0.25784969000117364,0.6906598808099065,0.3678861788617886,0.25952748339999365,0.6914453116463581,0.37398373983739835
208,0.23489903655855107,0.6746150374206272,0.32124874118831825,0.2535712117058532,0.6860715598086716,0.35850956696878145,0.25837703436928583,0.6864544380318325,0.35850956696878145
209,0.2547752703144682,0.6845546998334103,0.3518334985133796,0.2738419305132421,0.696457014741098,0.3815659068384539,0.278665268349342,0.6962788685085529,0.3924677898909812
210,0.2515337197629365,0.6825999971338504,0.3659022931206381,0.2633644983082476,0.6926229884043306,0.38883349950149554,0.2697710106570504,0.6922484475470498,0.3938185443668993
211,0.2411081621451141,0.6712747745775585,0.33804238143289606,0.2594939037148398,0.6831329056289488,0.3622603430877901,0.27005537321131345,0.6836343747257376,0.3784056508577195
212,0.24509469629038075,0.6839291678330975,0.3424242424242424,0.26194882285804755,0.6936251265960287,0.3606060606060606,0.26509777771047033,0.6931537624285685,0.3707070707070707
213,0.2516517451365734,0.6866636804600343,0.33299284984678246,0.2750352371594342,0.7012335411786002,0.3748723186925434,0.282117610197258,0.7014143255995866,0.38202247191011235
214,0.23153796363250123,0.6668100075463671,0.33872598584428715,0.2502408094074026,0.6765691368357256,0.3609706774519717,0.25232754426392534,0.6764460282811502,0.3619817997977755
215,0.2324489684185333,0.6689760109282581,0.33666333666333664,0.2513088955213257,0.6787397353759661,0.36163836163836166,0.25739113149492304,0.6782434316540653,0.3756243756243756
216,0.24694571671307233,0.684557542511634,0.35240963855421686,0.25897135862805737,0.693475821848555,0.3674698795180723,0.265574230026012,0.6933369020269534,0.3885542168674699
217,0.25649045122713043,0.6826893186676852,0.3683673469387755,0.27615453696624476,0.6956289199352778,0.3836734693877551,0.28200914364423874,0.6952666795731903,0.39183673469387753
218,0.2168757193591614,0.6790772727311718,0.30190571715145437,0.23434539403944266,0.6880508712289848,0.32196589769307926,0.24287724235051958,0.6879100572841743,0.34503510531594783
219,0.23221168644992024,0.6777999328588162,0.324974924774323,0.25506131944142574,0.6898168815972018,0.35907723169508526,0.25829450590955866,0.6891265349724758,0.36710130391173523
220,0.24302352531977386,0.6784310295314955,0.3595617529880478,0.25857817438267106,0.6890674605552816,0.37350597609561753,0.2650329447492708,0.6890674605552816,0.3854581673306773
221,0.23284813251626357,0.6727284159686597,0.32763819095477387,0.24847907818071208,0.6848783028328597,0.349748743718593,0.2551028706459133,0.6844481278057659,0.35477386934673366
222,0.23216326033039725,0.6726168189678097,0.317907444668008,0.2544445732792748,0.686228257638354,0.3631790744466801,0.26600053238308147,0.686845342634065,0.3631790744466801
223,0.26058487381697587,0.6908445333344914,0.3591549295774648,0.28374511968566796,0.7038817006921306,0.39436619718309857,0.2892658176986471,0.7026062746474986,0.40040241448692154
224,0.2501407244915161,0.681291637907563,0.3417085427135678,0.2697152404432759,0.6935770749002599,0.37386934673366834,0.2734803018124015,0.693768442246194,0.3798994974874372
225,0.23909726014917038,0.6716632264786002,0.3417085427135678,0.25444163849350643,0.6827469079272477,0.3628140703517588,0.2572764507009011,0.6817484892920807,0.36381909547738694
226,0.24336722179043227,0.6754263385360786,0.3587174348697395,0.25975539763021144,0.6874964380384648,0.3787575150300601,0.2660729314603883,0.6868202429621726,0.40180360721442887
227,0.25269184707952896,0.6781237523174777,0.3782435129740519,0.2686316803848104,0.6858791986369872,0.40718562874251496,0.26630656200326774,0.6856431025145374,0.40818363273453095
228,0.2431581270384669,0.6817449415050655,0.345,0.264144657680883,0.6947346206847658,0.382,0.26824426391973616,0.6936893410009789,0.387
229,0.23811511686109868,0.6744553928981782,0.3485772357723577,0.2540189040063763,0.6861890522375517,0.35264227642276424,0.2609487837123316,0.6860038000000105,0.37601626016260165
230,0.21597520875369647,0.6658716534220945,0.28643724696356276,0.2273999863881641,0.6733800915422681,0.3016194331983806,0.23036462552089876,0.673002079763637,0.3147773279352227
231,0.26147057676888935,0.6793038211043193,0.36742800397219466,0.2828068393485464,0.6932260490912634,0.4131082423038729,0.28791628083701215,0.6928302279355902,0.4170804369414101
232,0.21969644660701182,0.6627444191686913,0.3028169014084507,0.23740364942522743,0.6742029888177135,0.33903420523138833,0.2395732215248864,0.6733531030742007,0.33702213279678067
233,0.2497145751041634,0.6759135025476113,0.34839357429718876,0.26395422046225825,0.6886176092406933,0.3714859437751004,0.26677629277550147,0.6873187956468896,0.37349397590361444
234,0.22716048338736144,0.6675924244951036,0.3024439918533605,0.24574896141099767,0.6804580482614928,0.3289205702647658,0.2495255900781358,0.6800004908055756,0.3340122199592668
235,0.23484648739718503,0.677732183633609,0.33299595141700405,0.25572699513612646,0.6916411080800904,0.3603238866396761,0.26104275488051737,0.690547056268012,0.3684210526315789
236,0.24154601628129474,0.6738427359501411,0.34247967479674796,0.2604870568228211,0.6873944585700603,0.36890243902439024,0.2656829043647297,0.6864068408156357,0.3821138211382114
237,0.2431463948427595,0.6872944277676943,0.33534743202416917,0.262443009763879,0.6994416697344155,0.37059415911379656,0.26663667976292993,0.6988413983073354,0.3816717019133938
238,0.24967141834481604,0.6786987997280208,0.36072144288577157,0.26605901727289427,0.690126857761338,0.3717434869739479,0.2666089236670644,0.6898044816397523,0.3787575150300601
239,0.2513646195356189,0.6745033604679386,0.35807422266800404,0.2690304863703414,0.6884239461843729,0.37713139418254765,0.2776040885935198,0.6882324211404387,0.39117352056168503
240,0.24895411810887572,0.6804711578889612,0.341,0.25994981474080947,0.6877050710080566,0.357,0.2627361971325639,0.688166800504039,0.365
241,0.25600851852097045,0.6828658650691012,0.36189516129032256,0.27206052146025606,0.6927760046163012,0.4012096774193548,0.2803960658943047,0.6930358540026971,0.4102822580645161
242,0.23563053276830512,0.6754937706296402,0.33231396534148827,0.2544186217497435,0.6871305899047934,0.3567787971457696,0.2565573555537913,0.6868524347251181,0.36289500509684
243,0.2694030288133796,0.6883526901801262,0.3822042467138524,0.29105182567318477,0.700644433493566,0.4196157735085945,0.3016962744863996,0.6999532971729328,0.44287158746208294
244,0.227864218404143,0.6651052163289276,0.3256513026052104,0.2460441329481265,0.6768072859472893,0.34168336673346694,0.25164882608092404,0.6761402248202606,0.3667334669338677
245,0.23614842258410632,0.6727108706172745,0.34444444444444444,0.25648848935611746,0.6851492414300295,0.35858585858585856,0.25723648268565413,0.6841715219794038,0.3565656565656566
246,0.24507950113706373,0.6836342763342983,0.35370741482965934,0.2694578341603663,0.6983117974077641,0.3717434869739479,0.2766458066675696,0.6978573928193283,0.3937875751503006
247,0.23873012654171114,0.6806920474375047,0.3370110330992979,0.2574052553162239,0.6934055673325915,0.3550651955867603,0.25905231132179346,0.692315499086149,0.36609829488465395
248,0.23598884754817703,0.6736564088229471,0.3286573146292585,0.25653740741145314,0.6865887970010692,0.3587174348697395,0.2566006326253303,0.6854808101166915,0.36472945891783565
249,0.24980981553968173,0.678774511440714,0.35317860746720486,0.2658084408487791,0.6916628046979596,0.38042381432896066,0.27409359456327254,0.6916987538289313,0.3985872855701312
250,0.2536897154152834,0.682624579923651,0.34930139720558884,0.27099782751688933,0.693818232280653,0.37524950099800397,0.2738027558925332,0.6931036434964843,0.38922155688622756
251,0.22548124918239348,0.6687258894524926,0.3176823176823177,0.24532612869317158,0.6824124875477035,0.35064935064935066,0.2471841013821241,0.6798299509014606,0.35064935064935066
252,0.25570492940797007,0.675686839009908,0.36180904522613067,0.2749179605852027,0.6899926806342422,0.38994974874371857,0.2785224747402467,0.6908185105475912,0.4100502512562814
253,0.24481588583717187,0.673356975516863,0.3517034068136273,0.2614790534404403,0.681717204956438,0.3777555110220441,0.2597182685100012,0.6818583459315188,0.3807615230460922
254,0.27476594096650664,0.7009211652215506,0.39195979899497485,0.2932317253044931,0.7109390296714939,0.42412060301507537,0.3010210412715071,0.7118573111243366,0.43417085427135677
255,0.24301217806560033,0.6795965548768059,0.3614457831325301,0.26153990508926145,0.6901924858325372,0.37650602409638556,0.26063416477775747,0.6891160253111509,0.38052208835341367
256,0.21952495512269807,0.663735342966665,0.3055555555555556,0.23611304452556867,0.6771426443680573,0.33630952380952384,0.24462526258588596,0.676740669248998,0.3541666666666667
257,0.23490674530605438,0.6688041175974759,0.32326283987915405,0.2500622804418568,0.6808563889693663,0.3434038267875126,0.25400537546850865,0.6807238423254434,0.35347432024169184
258,0.23469148475875093,0.6709170227686119,0.3235591506572295,0.25341670457179444,0.6856818575002965,0.3619817997977755,0.2553107715282571,0.6850723826262951,0.36804853387259856
259,0.2280306156406039,0.671004432632434,0.3208502024291498,0.2438486298378158,0.6825198597392895,0.3562753036437247,0.25291051200276116,0.684052821016792,0.3643724696356275
260,0.2450515949124419,0.6764324514420024,0.349,0.2684770549851211,0.692375312777515,0.384,0.27361591934288426,0.6912457463522994,0.388
261,0.2554247057265573,0.6748930838760437,0.3631790744466801,0.270745177403138,0.6825522241389139,0.40040241448692154,0.274761080891743,0.6829499395733353,0.4084507042253521
262,0.23196404385350106,0.6839059998151995,0.33067729083665337,0.24640916113089964,0.6922341751883763,0.3426294820717131,0.25633964603024484,0.6930891434748322,0.3645418326693227
263,0.2514077889063603,0.6795657660322718,0.3604417670682731,0.2666485093619468,0.6888817082495079,0.3845381526104418,0.2754867254375685,0.6889231904814209,0.39959839357429716
264,0.23870607390086296,0.6664023327822393,0.35294117647058826,0.2523958242195323,0.6781724736129694,0.372210953346856,0.26252449220016155,0.6787405712218892,0.38235294117647056
265,0.2536823917126042,0.6794839907461488,0.3640922768304915,0.26603566878563695,0.6881050257458178,0.3811434302908726,0.2701912061759404,0.6879318053050862,0.3901705115346038
266,0.2418014902843481,0.6824601869216498,0.3389662027833002,0.2671291668986966,0.699524679114365,0.3856858846918489,0.2735789912052405,0.6997256486120393,0.38966202783300197
267,0.24169063972680438,0.6741631615931698,0.3440643863179074,0.2602731972561602,0.6855882245731134,0.3672032193158954,0.26151925286887423,0.6847197949405437,0.36519114688128773
268,0.2412287894931423,0.6777004459461601,0.33702213279678067,0.2537187701723964,0.6876012920770364,0.352112676056338,0.2604790158727789,0.6875772017455253,0.3732394366197183
269,0.23307479122203228,0.6779792978522703,0.3262411347517731,0.24242686723685997,0.6865711016248319,0.3302938196555218,0.24896801797271745,0.6870159893561973,0.3475177304964539
270,0.24077052390440817,0.678738428045786,0.3373134328358209,0.25821452904729847,0.6877756086955874,0.37213930348258706,0.2614138926581992,0.687132329400693,0.38109452736318405
271,0.23804807119014498,0.6819124716787406,0.346,0.2588746719219024,0.6919352308200021,0.377,0.26133370017996876,0.6907384457275657,0.374
272,0.22709365160214476,0.6715172370998712,0.31319234642497484,0.2516122193754266,0.6889059148487506,0.36958710976837866,0.26155224336882343,0.6884455662530606,0.36153071500503525
273,0.2329540127115854,0.6742256837003318,0.332,0.2507233089815386,0.6848718623864389,0.354,0.25346683057028035,0.6851008483564556,0.366
274,0.2645425516315616,0.692364700725695,0.366,0.284125142212871,0.7052912414136199,0.403,0.28862640941516127,0.7044017808107128,0.411
275,0.2438730368447738,0.6822926596369643,0.3473895582329317,0.26724535483624373,0.6964545678708933,0.3825301204819277,0.26862948313898033,0.6965452492354597,0.3865461847389558
276,0.24446121607674837,0.6716728934480496,0.3424242424242424,0.26743004347096344,0.6898510296927041,0.38282828282828285,0.2733417511622874,0.6906423505494421,0.39191919191919194
277,0.21603114912698254,0.6665145736935358,0.3004032258064516,0.2359878789973704,0.6797694170448844,0.3326612903225806,0.24277707139379331,0.6797791088568519,0.34274193548387094
278,0.24557613774535442,0.6778874263389179,0.34904714142427284,0.2700181188842951,0.6929996125714747,0.3921765295887663,0.27886047585125684,0.6931572826130549,0.40220661985957873
279,0.24521070045958188,0.6845923388975561,0.352112676056338,0.2685605272894773,0.699319080594218,0.3782696177062374,0.27077450721999397,0.6984389759951988,0.39436619718309857
280,0.25535901087624074,0.6781664201320801,0.36227544910179643,0.275743397414383,0.6928649082682399,0.37924151696606784,0.2846042549381989,0.693301406040336,0.4041916167664671
281,0.2503955815151194,0.68444367003841,0.3487437185929648,0.27327765336336457,0.6951441920957762,0.385929648241206,0.2724430384956945,0.693798905215522,0.3949748743718593
282,0.24581385550605808,0.6809170392704524,0.34634634634634637,0.26716945284576576,0.6926533604176417,0.3813813813813814,0.27467900927265887,0.6922725093449266,0.38538538538538536
283,0.23645857096633455,0.6735026681228036,0.33969849246231154,0.25315701898197607,0.6851614340192359,0.3688442211055276,0.26383575880057947,0.6850703878830972,0.3829145728643216
284,0.2474374282455883,0.6789392365510016,0.3414141414141414,0.268177358088287,0.6919087898396251,0.3787878787878788,0.2679800945863308,0.6911017154482328,0.3696969696969697
285,0.2491321127811056,0.6841833905398985,0.351460221550856,0.27552338289045625,0.6999664713742164,0.38872104733131924,0.27629951043027856,0.6994243984704269,0.3947633434038268
286,0.23581996605731465,0.6646628938618806,0.33599202392821537,0.2547889276479698,0.6753974275640187,0.34995014955134596,0.2633217350644696,0.6751784205620297,0.3778664007976072
287,0.24432220754582895,0.6771964423295047,0.3617021276595745,0.2590317918822105,0.6889152094804308,0.37487335359675783,0.26707716805292026,0.688807821815403,0.3819655521783181
288,0.24082132624241176,0.6826885665241476,0.32896064581231077,0.2578519751858816,0.6928123261605804,0.3511604439959637,0.2607271078194998,0.6922393617092752,0.36427850655903127
289,0.22414619287840346,0.66892609405703,0.3158953722334004,0.23955899950971155,0.6778533340248462,0.32796780684104626,0.24658196597111492,0.6780350501258368,0.34004024144869216
290,0.24316800643824438,0.6737026069119354,0.34658511722731905,0.264072022216634,0.6857909731721785,0.37920489296636084,0.2666199299806333,0.6842943050192644,0.3781855249745158
291,0.23583240236015318,0.6653126753404655,0.3467741935483871,0.25549261146676705,0.6762828087230079,0.3790322580645161,0.2597447935675259,0.6765489222068295,0.38810483870967744
292,0.24499144900670927,0.6810339648986087,0.34375,0.26500399540816355,0.691545330841167,0.3860887096774194,0.27648216944955106,0.6911234332635201,0.39818548387096775
293,0.260421235477607,0.6888171727369437,0.37326732673267327,0.2740756942697166,0.6936785745621593,0.4079207920792079,0.27959830693237486,0.6939785665444556,0.4178217821782178
294,0.25487632768912505,0.6889825906815066,0.35845213849287166,0.27508658898030336,0.7002924255963253,0.3879837067209776,0.28000679933493516,0.6999515612401073,0.390020366598778
295,0.2532642321499099,0.6844038796655902,0.36629667003027244,0.27266695132500707,0.6984812658373661,0.3874873864783047,0.27567750468358,0.69699360267908,0.3884964682139253
296,0.2472325778257819,0.6790580117293858,0.331,0.267124654635732,0.6913701146452566,0.365,0.2716484992978823,0.6914816321796288,0.379
297,0.27007966436904146,0.6885022531841094,0.38645418326693226,0.28810596164653196,0.7018396981043602,0.42330677290836655,0.29292069914840974,0.7017314971884523,0.4203187250996016
298,0.25454809915706644,0.6849755181907609,0.37361530715005037,0.26937750064344884,0.6968933901197661,0.38972809667673713,0.27708324590890004,0.69710995586803,0.40080563947633435
299,0.24348265879520148,0.6764076548209877,0.36108324974924777,0.2613406938297902,0.6903852364609842,0.37011033099297896,0.2687074780427027,0.6899726794924883,0.38615847542627885
300,0.2483166277061068,0.6878410681006228,0.3426294820717131,0.26882732361336337,0.700684122627211,0.37350597609561753,0.2743430920143832,0.6992947630880718,0.3804780876494024
301,0.23098900605277253,0.6601622605744417,0.31959798994974875,0.25187529911596496,0.6741605384704987,0.349748743718593,0.2564138811686907,0.6749208093888532,0.3678391959798995
302,0.24836177218648253,0.6755065135989702,0.32935323383084575,0.2656651908102557,0.6876119385799357,0.36318407960199006,0.2747614190267015,0.6871268337324844,0.37711442786069654
303,0.23553285099733545,0.6654863925274674,0.32698094282848544,0.253687603145764,0.6793071799048185,0.3650952858575727,0.2574424693700213,0.6787736760352132,0.3741223671013039
304,0.23899451758825277,0.6675123321720469,0.33632734530938124,0.26375499552387677,0.6836175429350331,0.37425149700598803,0.2671595659776934,0.6817519662093388,0.37425149700598803
305,0.23026065936384224,0.672022402786955,0.3326612903225806,0.25179618253435243,0.6859492574571247,0.3659274193548387,0.2602249825725635,0.6842367019070154,0.3689516129032258
306,0.23842863612755197,0.6763798198599934,0.32796780684104626,0.253049813675034,0.6861135863347275,0.35412474849094566,0.25697765992454985,0.6863227300775465,0.3611670020120724
307,0.25468685735575863,0.6789460895888696,0.3565656565656566,0.2698512683803708,0.6923184018550714,0.37373737373737376,0.27665293355874715,0.6923610337065074,0.38484848484848483
308,0.2517688199390201,0.6862767883906034,0.364551863041289,0.2648883149690902,0.6940653449698146,0.39778449144008055,0.26618397907005137,0.6945969138386764,0.40483383685800606
309,0.23613603991533946,0.6663198721036332,0.3283283283283283,0.2566393011578074,0.6781749828937695,0.3613613613613614,0.25839767655505935,0.6777886562357069,0.36236236236236236
310,0.24036408814880933,0.6773447301970055,0.32831325301204817,0.2545140256908387,0.6876717546615616,0.3413654618473896,0.25991415339775586,0.6876821520398599,0.36244979919678716
311,0.24813733524913928,0.6809669494275251,0.3483483483483483,0.26931620073108836,0.69417835138683,0.37737737737737737,0.26894641470986663,0.6928985305706207,0.38538538538538536
312,0.267125265739939,0.686064153028399,0.36810431293881646,0.2940461838011329,0.6987475683697524,0.4202607823470411,0.2947134021210554,0.6981896977053323,0.4222668004012036
313,0.2389757250867686,0.6712908314657632,0.3263681592039801,0.2599152814675899,0.6850603516773799,0.3582089552238806,0.2648746379815513,0.684213218688248,0.37213930348258706
314,0.2506541939381366,0.6753632177792126,0.3748743718592965,0.2699395655472858,0.6880223077145354,0.4130653266331658,0.27814345400439555,0.6874529318980986,0.42512562814070354
315,0.2586896594129081,0.6850151565058017,0.38028169014084506,0.2750299673173752,0.6969348025659254,0.4044265593561368,0.2779220865908061,0.6978872307865402,0.4084507042253521
316,0.23350028765864395,0.676695879873816,0.32732732732732733,0.2538815226056854,0.6899490078741837,0.3533533533533533,0.2587882648350559,0.6895479981381691,0.37537537537537535
317,0.252678630513238,0.6796078006375035,0.36217303822937624,0.2714947777888761,0.692423158357254,0.3983903420523139,0.2785380005869042,0.6932271254382735,0.4024144869215292
318,0.2309015917827923,0.6801266926020607,0.335678391959799,0.2522916078954781,0.6935085527611772,0.35678391959798994,0.2544195362002307,0.692414573113939,0.3688442211055276
319,0.25460545666455003,0.6827627564585927,0.35564435564435565,0.26906685492247395,0.6955939860260374,0.3996003996003996,0.2774116183709516,0.6961619292462551,0.3986013986013986
320,0.23972357858161383,0.6746207714153873,0.3323232323232323,0.26508161033900157,0.6898955734395851,0.3747474747474748,0.2715552068845417,0.6892671689392218,0.3686868686868687
321,0.2516176108928042,0.6910795227050067,0.33766233766233766,0.2660430586761622,0.7016011693732312,0.3696303696303696,0.2690731498840595,0.7011653170548776,0.3856143856143856
322,0.23861768177856665,0.6797736050957546,0.32630522088353414,0.25656317067188,0.691073187005415,0.3604417670682731,0.26029127795135076,0.6908649705706142,0.3714859437751004
323,0.24044644352039393,0.673457395617888,0.3256281407035176,0.2517704940439546,0.6814955885174404,0.35477386934673366,0.25362943291405926,0.6824261842437572,0.37386934673366834
324,0.24433419751698893,0.6877249900201132,0.3485309017223911,0.2633064132044531,0.6967114881579655,0.37487335359675783,0.2715412195826488,0.6977055473793902,0.39918946301925023
325,0.24728822914943022,0.6830582389970101,0.3473053892215569,0.263840702382589,0.6923970276943696,0.3852295409181637,0.26866981870404677,0.6927464181232643,0.38622754491017963
326,0.2463672580603225,0.6754225228805447,0.3470824949698189,0.26187171133867077,0.6848080510670438,0.37122736418511065,0.26235521744091905,0.6848084548053681,0.37927565392354123
327,0.25090518323938926,0.6834703124892014,0.351,0.2676371146680427,0.6973080374817227,0.385,0.2710254451919697,0.6962383758183452,0.387
328,0.23835165103968572,0.6733369794635005,0.33131313131313134,0.25495603387670973,0.6848562698513245,0.34444444444444444,0.2598238330854552,0.683239555706904,0.3606060606060606
329,0.24635164329806605,0.6726878537566592,0.3363728470111449,0.2677875392935908,0.6850773974326705,0.3606889564336373,0.26822276874195083,0.6848465520361614,0.3617021276595745
330,0.24570738998182917,0.683815496188205,0.338368580060423,0.2631739564269481,0.6973316294853973,0.3726082578046324,0.27084347184895236,0.6970272858129274,0.38368580060422963
331,0.23646648864078584,0.6745033527451101,0.3343253968253968,0.2529993421814445,0.6832598173122898,0.36507936507936506,0.25852462004713966,0.6834412893747558,0.37797619047619047
332,0.23719891847681168,0.6766250104770191,0.3326633165829146,0.2608878659011623,0.6899860168050485,0.3628140703517588,0.2611954709512808,0.689248352159225,0.3698492462311558
333,0.23607418581469883,0.6773860755549108,0.324269889224572,0.24601419093159999,0.6888277198973953,0.3413897280966767,0.2498107142738996,0.6886187919313824,0.3675730110775428
334,0.24967374971273104,0.6770435247320624,0.35005015045135407,0.27523667821242975,0.6888512403706485,0.38716148445336007,0.2829515658456469,0.687963142837966,0.3921765295887663
335,0.2578759282769225,0.687402740789754,0.36472945891783565,0.2740829424158515,0.6980024322229752,0.40480961923847697,0.27699202770052006,0.6975544832788492,0.3967935871743487
336,0.26194517050610266,0.6880763289033757,0.3742393509127789,0.27862582746915027,0.6999098596131182,0.38742393509127787,0.2813334274852062,0.6993013267966658,0.4056795131845842
